name;characteristics;volume;price;storage_condititon_ID;shell_life_in_days;supplier;item_type_ID
8571;#;14;3797;8;893;Reichel LLC;10
8572;!;4;49751;3;140;Feil, Bernhard and Abernathy;0
8573;C;28;38228;5;178;Marvin, Hauck and Hayes;2
8574;6;9;49763;10;725;Emmerich - Carter;4
8575;k;28;68936;0;510;Sipes, Rogahn and Heller;6
8576;1;20;79325;10;169;Baumbach and Sons;5
8577;V;30;66203;7;255;Heaney - Welch;9
8578;Q;27;56096;10;388;Wuckert - Zemlak;0
8579;6;25;35596;3;719;Langosh, Cassin and Torphy;9
8580;x;14;50025;1;103;Waters, Wilkinson and Heathcote;4
8581;E;29;90072;8;332;Grimes Inc;10
8582;w;18;61307;9;255;Kilback LLC;5
8583;J;20;62848;2;971;Hansen - Orn;8
8584;M;25;32755;10;555;Bradtke Group;6
8585;1;25;76693;2;721;Shanahan - Howe;9
8586;k;2;49892;9;638;Corwin - Marks;3
8587;5;23;29160;5;134;Schoen Inc;2
8588;5;19;55632;8;121;Hoeger, Pacocha and Willms;4
8589;u;3;392;9;378;Greenholt, Donnelly and Dickens;8
8590;6;6;66819;1;352;Collins, Emmerich and Blanda;2
8591;E;11;35754;2;277;Ullrich, McClure and Stoltenberg;6
8592;w;28;19241;6;590;Turner, Carroll and Morar;5
8593;i;29;10986;6;782;Frami, Abbott and Wilkinson;8
8594;I;22;15028;10;774;Kohler, Hegmann and Heidenreich;2
8595;g;19;95662;9;430;Kub - Erdman;7
8596;!;8;69890;10;948;Will, Runolfsson and Boehm;4
8597;h;29;34515;5;867;Ankunding and Sons;10
8598;Q;0;3242;8;358;Kerluke, Witting and Daugherty;8
8599;f;24;21094;7;469;Tromp - Weimann;2
8600;#;20;72085;7;91;Lowe, Gerhold and Carroll;1
8601;q;12;4543;6;125;Gusikowski, Schamberger and Labadie;1
8602;G;26;22698;7;564;Tremblay - Torp;1
8603;3;9;99604;1;690;Pfannerstill, Waelchi and Dooley;6
8604;!;0;32445;5;322;Block, Mante and Kuphal;9
8605;8;27;1732;5;142;Deckow - Hagenes;10
8606;I;18;87442;6;813;Kuphal Inc;3
8607;e;15;19487;5;596;Gleason LLC;8
8608;u;13;41039;1;984;Welch - Barton;8
8609;1;16;97031;9;677;Ebert - Heaney;10
8610;g;25;61886;7;7;Walter, Wintheiser and Lueilwitz;9
8611;J;24;17115;4;497;Sipes Inc;6
8612;n;1;49049;10;406;Schiller, Wunsch and Feil;4
8613;a;24;85940;5;678;Klein Group;5
8614;c;21;81376;4;877;Ernser LLC;5
8615;X;19;8765;9;587;Beahan LLC;9
8616;f;8;90847;8;239;Hyatt, Jenkins and Ernser;9
8617;v;4;46939;0;991;Veum, Hackett and Bode;3
8618;#;9;85476;7;835;Zieme - Reilly;4
8619;r;3;78459;0;883;Stoltenberg - Willms;5
8620;x;3;80304;3;378;Gottlieb - Blick;5
8621;6;22;6667;10;51;Kilback Inc;7
8622;O;4;52923;2;744;Kertzmann, Turner and King;0
8623;u;1;156;5;188;Jenkins, Gutmann and Fay;3
8624;#;2;43098;3;192;Bernier - Grimes;4
8625;w;24;2405;3;126;Grady Inc;10
8626;S;23;25518;0;585;Hilpert - Schultz;9
8627;@;3;69060;2;251;Stanton, Moen and Wolff;8
8628;6;19;70081;8;900;Feil, Gorczany and Hoppe;7
8629;X;0;15523;4;444;Rice and Sons;1
8630;j;8;85888;0;559;Becker, Hackett and Yost;8
8631;X;15;76105;4;944;Mayer - Johns;6
8632;p;27;26873;10;70;Rice - Armstrong;3
8633;i;6;79295;4;258;Gorczany LLC;7
8634;5;24;37381;6;118;Frami - Cole;2
8635;A;5;89212;3;244;Turner, Corkery and Keebler;3
8636;8;20;8128;10;335;King, Huels and Romaguera;7
8637;9;18;46172;3;511;Haag - Parisian;7
8638;F;8;32642;3;160;Gleichner - Flatley;3
8639;J;12;938;0;761;McCullough, Kautzer and Schneider;8
8640;o;8;67235;8;399;Sipes - Swift;2
8641;u;3;93463;10;563;Crooks Group;5
8642;R;23;74735;0;642;Ferry LLC;8
8643;!;27;73728;3;213;Yost - Corwin;4
8644;Q;28;78295;5;670;Kessler - Hackett;2
8645;^;5;49070;1;306;Collins - Torphy;1
8646;H;8;70568;8;962;Schiller - Ryan;4
8647;*;19;76322;6;865;Terry, Rempel and Jones;6
8648;h;4;67497;0;666;Bailey Group;1
8649;$;29;67692;0;40;Hudson - Muller;2
8650;z;11;2505;2;767;Oberbrunner, Hodkiewicz and Vandervort;1
8651;6;8;21682;0;997;Konopelski and Sons;7
8652;a;8;83786;9;490;Casper Inc;8
8653;%;22;38907;3;943;Kunde and Sons;4
8654;V;6;32295;4;356;Ebert - Robel;6
8655;%;29;88120;9;430;Wunsch and Sons;10
8656;X;3;97894;3;538;Marquardt and Sons;7
8657;U;14;50152;7;271;Cummings, Heidenreich and Schuppe;0
8658;k;22;549;7;323;Rippin, Streich and Kirlin;10
8659;L;23;34563;3;579;Langworth, Okuneva and Brekke;5
8660;8;1;45257;3;300;Emard - Considine;1
8661;O;5;36466;10;518;Ryan, Leuschke and Schuster;2
8662;9;13;35126;8;914;Kovacek, Dickens and Larkin;10
8663;z;20;62626;1;930;Hauck, Walter and Hane;9
8664;l;28;63044;6;420;Reinger, Rath and Denesik;9
8665;%;22;46108;3;763;Quitzon LLC;8
8666;4;9;51613;8;885;Gutmann, Rolfson and Predovic;9
8667;0;22;73958;5;888;Lind and Sons;0
8668;H;22;69337;10;531;Treutel Group;5
8669;4;23;51255;5;551;Torphy, Leffler and Pfannerstill;5
8670;I;14;95041;7;467;Hahn and Sons;6
8671;w;18;35854;4;710;Luettgen - Brown;9
8672;D;19;8682;4;136;Quigley LLC;7
8673;W;11;97057;4;293;Cormier Group;3
8674;*;21;46153;5;359;Hane Inc;5
8675;G;11;28180;8;395;Rohan - Halvorson;9
8676;3;16;63021;4;160;Heidenreich and Sons;9
8677;x;12;23108;2;398;Baumbach - Kulas;10
8678;8;13;12959;10;866;Flatley Inc;1
8679;u;1;7145;8;675;Klein Group;4
8680;e;2;63432;5;869;Fisher - Hayes;7
8681;@;6;17317;6;326;Prohaska and Sons;10
8682;9;24;5959;6;297;Larkin LLC;9
8683;Z;8;30492;10;965;Kessler - Cormier;0
8684;3;4;43325;1;322;Jacobson Inc;3
8685;b;22;86830;5;668;Dicki - Frami;5
8686;1;8;81527;6;680;Ankunding - Nitzsche;0
8687;q;13;53727;10;794;Schumm, Gislason and Balistreri;10
8688;8;25;91379;3;915;Reichel - Brekke;3
8689;g;16;70447;2;523;Douglas, Walter and Lowe;2
8690;N;0;28359;0;495;Legros Inc;1
8691;I;15;35830;7;148;Baumbach, Bernier and Pouros;7
8692;D;13;11844;2;364;Doyle and Sons;3
8693;C;17;14049;9;250;Gerhold - Jerde;5
8694;^;13;37863;4;316;Powlowski and Sons;1
8695;Y;2;94025;7;425;Turner - White;2
8696;f;2;13840;4;325;Swaniawski - Walker;6
8697;F;16;27038;6;86;Tremblay, Parker and Rippin;1
8698;O;16;38165;5;885;Oberbrunner LLC;0
8699;G;10;77371;0;324;Beatty - Armstrong;9
8700;b;10;3052;1;776;Wisoky Inc;9
8701;x;0;94331;4;15;Dare, Murazik and Barton;7
8702;P;19;98856;4;445;Tillman - Thompson;8
8703;W;23;15266;8;932;Dicki LLC;5
8704;b;27;95790;0;622;Haag LLC;8
8705;#;12;55923;7;512;Upton, Bartell and Kovacek;2
8706;z;12;43110;1;108;Hintz - Mraz;7
8707;h;22;25672;4;265;Huel, Reichel and Pollich;8
8708;q;21;92447;5;558;Feil, Brekke and Fay;4
8709;9;22;38493;5;439;Hills - Braun;2
8710;B;21;19503;4;588;Murray - Kuhic;3
8711;G;6;2147;3;880;Mueller, Kerluke and Corkery;9
8712;c;14;97573;8;891;Emard Group;7
8713;b;24;99989;2;327;Kutch - Schmeler;10
8714;s;16;88119;3;428;Ebert Inc;1
8715;p;6;97233;8;148;Rau, Douglas and Durgan;9
8716;c;18;48339;4;387;Pouros, Stanton and Rohan;7
8717;5;8;37303;5;772;Boyle - Abernathy;2
8718;V;16;41275;9;30;Mueller - Schinner;7
8719;%;6;87872;3;145;Dicki - Wehner;4
8720;u;10;12354;7;701;Stoltenberg and Sons;2
8721;&;18;89519;10;269;Erdman - West;7
8722;2;29;82724;9;697;Reynolds, Hoppe and Sipes;10
8723;G;12;2861;0;5;Orn and Sons;0
8724;v;28;78811;0;547;Lemke, Murray and Wyman;4
8725;);23;49855;9;835;Walter, Gorczany and Wolff;7
8726;9;27;56992;1;889;Jaskolski - Altenwerth;5
8727;L;22;50428;0;48;Gislason, Pagac and Beahan;4
8728;l;20;90199;10;847;Kunze, Streich and Abernathy;8
8729;E;3;46795;0;879;Pagac Inc;7
8730;v;27;82838;10;541;Mante - Nikolaus;0
8731;);20;41094;9;82;Carroll Inc;4
8732;h;28;56395;7;932;MacGyver and Sons;8
8733;Y;22;81049;9;212;Jacobs Inc;1
8734;B;2;85873;8;265;Trantow - McGlynn;3
8735;%;19;44956;10;685;Langworth and Sons;3
8736;%;12;31504;1;450;Bashirian and Sons;6
8737;$;26;87617;2;957;Turcotte, Kuphal and Stark;2
8738;t;16;41783;9;396;Brekke - Hilpert;7
8739;#;9;22822;2;654;Schneider, Schuppe and Zieme;2
8740;I;24;82532;4;611;Wilkinson, Franey and O'Reilly;8
8741;y;1;22800;0;917;Blanda, Jones and Schaefer;1
8742;E;11;3326;8;804;Pacocha - Becker;6
8743;W;20;73439;9;516;Kilback and Sons;1
8744;^;24;51596;6;388;Quigley, Bradtke and McGlynn;1
8745;C;15;40858;4;110;Bauch, Prosacco and Paucek;3
8746;p;17;98332;9;196;Conn Inc;10
8747;Q;10;43681;2;430;Thiel - Schneider;3
8748;$;23;5285;4;895;Kozey, Parisian and Lehner;4
8749;I;25;64473;8;572;Medhurst, Brown and Mueller;3
8750;E;3;55312;10;542;Greenfelder Inc;0
8751;Y;3;12731;3;267;Bernier, Collier and Lubowitz;2
8752;d;17;56599;7;523;Lebsack LLC;7
8753;);10;60028;8;623;Mohr Inc;0
8754;3;4;37766;3;130;Green - Schaefer;0
8755;6;18;19485;1;664;Hettinger and Sons;9
8756;T;11;14562;4;161;Harvey - Bartoletti;3
8757;@;18;47165;1;2;Rogahn, Stark and Dicki;6
8758;h;11;24695;9;8;Heathcote - Bartoletti;9
8759;8;9;53785;1;219;Kub, Luettgen and Mueller;6
8760;y;0;24903;1;201;Koss and Sons;0
8761;e;24;64079;4;656;Schaden, Feeney and Johns;4
8762;2;4;47775;9;761;Funk, Nader and Hudson;8
8763;f;17;9661;5;834;Gusikowski - Nienow;1
8764;l;28;82098;0;620;McDermott, Sipes and Gutmann;1
8765;4;27;37314;8;345;Volkman - Aufderhar;3
8766;N;9;76356;9;806;Upton - Lind;4
8767;5;6;92513;3;373;Sauer - Lynch;1
8768;d;0;33385;3;992;Abbott, Medhurst and Williamson;2
8769;R;9;64905;2;348;Osinski - Thompson;6
8770;w;14;8532;1;898;Keeling and Sons;8
8771;z;28;53112;9;388;Ledner Inc;8
8772;);14;71726;2;903;Rodriguez - Nikolaus;8
8773;2;13;57057;7;750;Rippin, Huel and Jerde;9
8774;o;15;39889;3;609;Stracke and Sons;0
8775;F;30;36095;0;16;Senger LLC;8
8776;j;12;45625;8;213;Bosco - Kunde;5
8777;R;20;64376;8;642;Carter LLC;8
8778;N;26;29510;5;947;Pacocha and Sons;4
8779;P;7;46284;9;573;Bergstrom - Zboncak;8
8780;G;6;95489;1;427;Leannon, Kreiger and Rohan;8
8781;4;13;10376;10;908;Williamson - Bins;5
8782;O;23;92943;9;82;Rosenbaum - Ullrich;0
8783;O;29;38983;10;51;Mosciski LLC;2
8784;h;11;85058;10;449;Strosin and Sons;1
8785;l;14;62357;4;634;Kihn, Konopelski and Durgan;1
8786;I;12;44618;3;21;Heaney, Herman and McGlynn;4
8787;p;8;90698;5;215;Watsica Inc;1
8788;!;15;99336;5;853;Wiza - Dare;8
8789;0;8;78038;4;599;Ullrich Group;5
8790;a;17;23449;2;904;Becker - Kuhn;8
8791;d;28;73863;8;285;Murray - Senger;10
8792;F;29;61475;2;91;Ankunding - Mann;8
8793;9;5;93578;1;706;Breitenberg - Maggio;3
8794;8;29;87470;7;386;Streich Inc;5
8795;k;4;11908;9;555;Bosco, Fay and Morar;8
8796;T;19;28800;3;523;Zulauf, Murphy and Barrows;2
8797;f;25;9317;7;113;Kreiger - Cruickshank;8
8798;D;29;64831;8;684;Walsh, Bednar and Lubowitz;5
8799;B;17;68868;0;356;Toy Inc;9
8800;!;10;91496;10;952;Schaden, Hilll and Quitzon;10
8801;j;9;39467;9;841;Weimann - Zulauf;5
8802;N;16;69524;10;276;DuBuque Group;1
8803;q;0;98975;9;293;Jones - Gottlieb;4
8804;p;18;28669;9;868;Willms LLC;7
8805;h;15;9416;3;6;Effertz Inc;0
8806;v;21;12138;9;402;Welch - Maggio;2
8807;x;3;54374;3;571;D'Amore - Walsh;10
8808;n;17;57353;4;83;Zboncak Group;2
8809;6;4;86958;3;890;Ferry - Wisozk;6
8810;$;11;92784;6;826;Goodwin, Wunsch and Ward;0
8811;H;19;27845;5;514;Feil Group;3
8812;V;20;5120;4;805;Rodriguez Group;7
8813;U;20;18226;5;584;Zieme - Gerlach;9
8814;e;30;56788;10;30;Corkery LLC;3
8815;n;29;91698;1;605;Conroy - Johnson;4
8816;s;16;71966;3;82;Satterfield, Reichel and Hodkiewicz;8
8817;K;28;93971;1;228;Schultz - Schiller;4
8818;@;0;13791;1;726;Haley - Towne;3
8819;e;0;66506;7;269;Heaney - Franecki;5
8820;q;13;47292;8;401;Feest Group;4
8821;H;14;19448;10;936;Rowe, Wiza and McKenzie;8
8822;v;11;34259;6;393;Rohan, Padberg and Davis;6
8823;W;4;31000;9;238;Bashirian - Torphy;0
8824;M;15;79159;6;255;Fahey - Hahn;9
8825;5;21;48200;7;572;Wyman - Littel;2
8826;@;18;12665;3;534;Pfeffer, Kihn and Smith;10
8827;M;13;37797;9;444;Johnson, Zieme and Kris;4
8828;9;18;58372;6;714;Osinski and Sons;5
8829;G;30;66122;5;874;Frami Group;5
8830;0;28;67411;5;297;Runte - Nitzsche;0
8831;n;24;28209;3;606;Bailey - McDermott;0
8832;T;24;88329;2;34;Fahey - Champlin;7
8833;s;5;44566;8;87;Watsica, DuBuque and Breitenberg;0
8834;a;10;2691;2;69;Johnston Group;8
8835;k;29;84402;0;795;MacGyver Group;6
8836;W;2;13701;0;816;Grimes - Ullrich;2
8837;f;9;98686;7;634;Beahan Group;3
8838;M;12;7111;9;987;Flatley - Abbott;1
8839;$;11;47572;10;522;Rodriguez - Boyle;2
8840;7;8;15372;9;519;Witting, Gulgowski and Gulgowski;2
8841;6;14;40791;7;611;Marquardt LLC;7
8842;$;7;77429;10;350;Lowe - Schinner;2
8843;i;2;65972;2;951;Rohan LLC;0
8844;r;14;51318;7;572;Hudson, Jacobs and Beatty;9
8845;j;19;10146;7;905;Parker - Moen;0
8846;(;25;46855;8;942;Bashirian - Ebert;8
8847;w;25;92642;1;234;Yost and Sons;8
8848;!;10;64487;2;583;Harber, Witting and Blanda;6
8849;M;27;65403;5;771;Leuschke, Bernier and Schmitt;2
8850;J;11;33816;9;783;Ruecker, Dicki and Rowe;5
8851;R;21;6839;7;523;Parisian - Vandervort;7
8852;W;28;33475;5;234;Lind, Waelchi and Ritchie;9
8853;b;12;28402;10;436;Rosenbaum - Kemmer;4
8854;^;23;10153;7;105;Johns - Littel;8
8855;l;23;94245;7;695;Quitzon, Dicki and DuBuque;1
8856;y;5;60514;6;91;Ward, Mraz and Kovacek;3
8857;n;20;95414;2;60;Senger, Sanford and Hagenes;8
8858;x;6;14347;2;883;Ruecker LLC;10
8859;B;10;64038;8;134;Greenholt, Rogahn and Daniel;3
8860;W;17;62150;10;322;Lesch - Strosin;5
8861;R;1;86153;8;662;Padberg LLC;3
8862;c;30;87103;3;909;Koss, Collier and Baumbach;6
8863;o;25;42755;2;429;Stroman - Pfannerstill;7
8864;N;26;24352;1;414;Schoen - Crooks;2
8865;*;21;72799;5;109;Murazik - Torp;1
8866;L;21;4691;8;31;Predovic Inc;2
8867;q;0;79263;5;669;Ratke LLC;10
8868;f;25;99265;9;0;Kirlin, Green and Aufderhar;7
8869;E;10;36512;4;702;Koepp - Farrell;4
8870;I;2;69377;1;734;Rohan - Olson;5
8871;L;21;91716;5;438;Steuber LLC;1
8872;*;25;80378;5;275;Moen Group;4
8873;t;24;75634;9;261;Towne and Sons;3
8874;8;14;40008;5;629;Mohr and Sons;2
8875;g;18;56621;7;883;Moore - Reichert;3
8876;U;8;58040;7;762;Rath, McClure and Tillman;3
8877;x;0;26900;5;96;Haley Inc;3
8878;X;13;23565;1;749;Leannon and Sons;2
8879;Z;14;95398;4;333;Legros and Sons;5
8880;k;5;97846;6;69;Murazik - Hintz;4
8881;u;6;71895;2;400;Huel Inc;3
8882;Q;0;41635;5;775;Torphy LLC;6
8883;C;9;79924;1;53;Mills - Lakin;2
8884;8;11;94592;2;947;Anderson, Balistreri and Rosenbaum;5
8885;R;11;18134;6;279;McCullough Group;5
8886;S;5;82041;10;537;O'Keefe Inc;4
8887;0;27;28649;6;517;Cartwright, Barton and Breitenberg;3
8888;g;23;20772;7;174;Schulist, Gottlieb and Wisozk;0
8889;v;6;32475;1;418;Towne Group;3
8890;d;5;54162;1;58;Hauck, Schowalter and Lueilwitz;7
8891;R;25;41056;0;460;Schmidt - Dooley;1
8892;x;20;11494;1;704;Bins and Sons;5
8893;9;23;51212;10;268;Hamill and Sons;5
8894;g;3;49616;8;804;Connelly, Ledner and Pollich;3
8895;q;26;97552;9;864;Watsica, Zulauf and Baumbach;8
8896;Y;22;3119;7;457;Johnson - Schulist;8
8897;0;22;11190;9;430;Thompson and Sons;1
8898;%;0;38061;3;94;Turcotte - Dietrich;4
8899;Q;2;21687;7;352;Bednar - Douglas;4
8900;4;3;99376;3;316;Schaefer, O'Hara and Schowalter;10
8901;a;25;81383;6;26;Wiza, Larson and Kling;0
8902;U;28;4614;10;467;Hagenes Group;3
8903;m;30;21530;0;935;Prosacco LLC;9
8904;n;30;9849;4;3;Walsh, Homenick and Heaney;5
8905;);17;15648;8;402;Kassulke - Hauck;5
8906;w;15;29409;9;5;Durgan and Sons;5
8907;Q;18;74374;2;846;Walsh and Sons;8
8908;7;13;39241;9;700;Schaden, Mann and Schroeder;8
8909;j;7;99404;3;940;Fay Inc;9
8910;y;30;25399;7;285;Franecki - Murazik;6
8911;&;4;66366;9;799;Daugherty, Haley and Hudson;1
8912;X;30;11123;1;60;Lind Inc;2
8913;y;21;53138;7;908;Bosco, Kihn and Borer;2
8914;!;2;87172;3;483;Rath, Hauck and Bayer;4
8915;u;7;64552;5;849;Mills - Gutkowski;9
8916;b;10;24099;3;64;Rutherford LLC;0
8917;!;0;63290;1;659;Reinger Inc;6
8918;j;0;8352;3;8;McDermott, Weber and Nikolaus;5
8919;E;3;90878;2;76;Kulas, Pouros and Thompson;4
8920;9;28;88492;0;761;Fay and Sons;4
8921;S;6;51169;10;757;Hagenes and Sons;4
8922;k;12;97840;3;660;Lueilwitz - Gerlach;0
8923;a;0;97692;6;904;Kozey Inc;2
8924;w;30;37648;5;395;Lubowitz, Hahn and Cummings;7
8925;k;6;23848;7;919;Jacobson, Borer and Graham;9
8926;F;26;73808;1;642;Anderson, Mueller and Borer;1
8927;Q;7;36865;7;890;Schmeler Group;1
8928;J;2;50733;10;1;Hackett Group;7
8929;@;28;89827;9;546;Bogisich, Bosco and Osinski;8
8930;b;11;36102;0;262;Grimes - Shields;5
8931;H;11;27791;5;90;Monahan - Waelchi;6
8932;T;30;51722;9;476;Goldner - Block;6
8933;v;23;59487;8;508;Mayer, Senger and Stoltenberg;7
8934;5;5;7178;9;126;Morar - Bartell;6
8935;J;3;14334;10;475;Gusikowski, Lindgren and Yost;5
8936;N;1;10469;8;793;Volkman and Sons;5
8937;m;3;33746;1;590;Kuphal, Jacobson and Marquardt;9
8938;F;27;23669;0;449;Konopelski - Mante;6
8939;#;14;90776;5;70;Marks Group;6
8940;k;5;49085;1;701;Nader, McDermott and Lemke;9
8941;M;9;21780;9;153;West, Willms and Rath;0
8942;j;9;16740;8;12;Hintz, Weimann and Mayer;0
8943;a;5;37117;6;40;Quigley, Stokes and Hauck;9
8944;M;28;21192;4;616;Olson, Crist and Zieme;7
8945;r;16;32879;8;655;Howell - Kutch;2
8946;9;22;51861;9;787;Considine, Weimann and Ritchie;9
8947;O;1;38740;0;436;Schiller LLC;10
8948;q;29;20132;10;874;Hegmann - Schuster;10
8949;1;0;10313;10;495;Connelly Group;4
8950;j;28;83969;4;84;Goldner Inc;5
8951;V;26;26579;3;610;Casper, O'Kon and Blick;8
8952;3;15;89127;5;127;Ritchie LLC;4
8953;t;21;19537;9;825;Krajcik - Strosin;2
8954;S;5;3538;5;376;Mosciski, Mosciski and Sporer;6
8955;O;13;47979;6;1;Russel LLC;5
8956;);23;96061;10;73;Koch - Rogahn;10
8957;&;28;18803;2;601;Christiansen, Wehner and Hagenes;8
8958;P;29;96038;5;109;Hansen and Sons;1
8959;t;18;762;9;390;Rohan - Hilll;8
8960;^;2;35594;10;270;Ebert - Wyman;9
8961;V;2;63626;2;944;O'Reilly and Sons;5
8962;6;14;81607;1;425;Schmeler and Sons;0
8963;a;8;91151;4;381;Lesch Group;8
8964;I;27;18970;3;852;Runolfsson, Skiles and Spencer;7
8965;t;0;16057;1;490;Hintz Group;10
8966;s;26;22316;1;128;Berge, Jacobson and McKenzie;8
8967;z;19;985;0;986;Auer LLC;10
8968;o;14;18387;6;854;Aufderhar, Macejkovic and Mitchell;4
8969;B;5;23532;8;6;D'Amore LLC;4
8970;V;13;9031;7;168;Rice - Quitzon;9
8971;v;28;31102;9;322;Schaden, Rath and Rosenbaum;8
8972;L;20;94436;8;761;Howell Inc;1
8973;d;28;88842;7;785;Bode Group;0
8974;Q;22;74512;10;469;Glover - Denesik;10
8975;s;3;85666;10;803;Bartoletti - Carter;4
8976;r;30;6657;3;397;Lang, Schaefer and Will;2
8977;6;28;15355;4;187;Ryan, Satterfield and Conroy;0
8978;f;25;88311;7;993;Towne Group;0
8979;0;12;38968;5;160;Jakubowski Group;4
8980;w;16;58043;10;505;Goldner Group;9
8981;L;13;1991;6;765;Durgan - Bernier;9
8982;I;17;80641;10;317;Kessler - Collins;6
8983;R;22;32130;5;332;Ryan - Ratke;3
8984;);2;36229;5;277;Hyatt Inc;10
8985;O;29;93543;8;249;Rice Inc;8
8986;*;10;18680;4;79;Bergstrom, Carter and Gutmann;5
8987;7;8;60443;8;117;Nitzsche - Grimes;7
8988;k;29;4824;6;920;Cronin, Schamberger and Bernhard;4
8989;B;4;91556;8;503;Watsica Group;7
8990;C;28;71543;7;598;Gorczany, Abshire and Hagenes;0
8991;D;19;57364;0;349;Dickens LLC;3
8992;t;22;9242;7;335;Goldner and Sons;2
8993;5;6;39614;0;978;Nienow - Zieme;1
8994;7;0;13660;1;450;Raynor, Barton and Marks;0
8995;A;20;43779;8;750;Lowe - O'Connell;2
8996;5;8;11658;10;391;Bode Group;0
8997;o;21;45554;6;670;Grant, Pouros and O'Keefe;8
8998;P;1;49799;0;476;Christiansen, Hermann and Macejkovic;10
8999;7;30;38681;6;567;O'Reilly Group;2
9000;g;5;966;2;417;Abbott LLC;8
9001;c;14;28158;6;548;Reynolds - Rau;3
9002;k;12;69093;9;587;Breitenberg - Koelpin;1
9003;1;5;88506;8;275;Stamm and Sons;0
9004;u;8;66806;0;515;O'Connell - Schumm;10
9005;^;5;23064;9;612;Hilpert - Lehner;6
9006;j;18;1665;3;142;Keeling, Pagac and Gorczany;9
9007;J;24;89569;3;704;Nolan, Flatley and Wilkinson;4
9008;Y;9;18797;6;396;Schuppe, Nienow and Hayes;3
9009;M;2;962;8;113;Emard LLC;1
9010;q;16;81519;7;914;Mitchell and Sons;10
9011;C;5;59618;6;669;Johnson, Schulist and Marks;9
9012;b;27;42931;8;441;Goyette - Jaskolski;2
9013;b;6;73775;0;147;Cassin - Lynch;10
9014;T;0;14875;1;136;Hilll - Goyette;7
9015;3;3;37962;9;790;Shields - Herman;5
9016;t;26;71155;8;934;Ullrich, Torp and Gerhold;2
9017;N;18;52502;3;222;Volkman Group;2
9018;E;1;11311;10;537;Roberts, Douglas and Frami;3
9019;@;26;96643;2;723;Walker, Purdy and Cummings;4
9020;i;19;47455;10;450;Waelchi - Mayer;8
9021;);10;30019;0;344;Stehr - Mills;10
9022;1;5;41028;9;259;D'Amore, Tremblay and Leffler;6
9023;5;19;46675;5;740;McClure - Little;8
9024;b;9;52736;7;40;Langworth Group;5
9025;V;22;93694;8;29;Sauer, Bednar and Konopelski;1
9026;Q;8;10917;1;236;Cormier LLC;6
9027;l;12;97888;5;856;Heidenreich - Davis;7
9028;y;12;4380;9;130;Aufderhar - Murray;4
9029;c;29;79116;10;672;Johns - Cartwright;8
9030;7;19;67129;9;747;Murray - Durgan;3
9031;g;5;75721;1;124;Reinger, Steuber and Tromp;3
9032;M;11;45048;6;651;Bednar - Conn;10
9033;P;15;34140;8;532;Mraz Group;2
9034;i;7;5013;0;44;Considine - Mante;7
9035;);28;23675;1;852;Wolff and Sons;5
9036;H;3;44560;0;996;Bailey and Sons;1
9037;T;26;50900;2;897;Langosh, Howe and Franey;8
9038;2;15;55555;0;575;Gorczany Group;8
9039;$;13;58401;7;683;Langosh, Hegmann and Koch;3
9040;k;29;96399;0;207;Considine - Weimann;10
9041;);21;380;8;506;Cummings - Zulauf;8
9042;J;19;84935;8;697;Beier, Reichel and Marks;2
9043;r;8;75666;4;89;Weber, Hyatt and Little;9
9044;L;1;68454;2;696;Cronin - Rempel;2
9045;2;15;6845;3;6;Kuvalis, Kling and Waters;1
9046;%;20;71434;0;325;Zboncak, Prohaska and Armstrong;1
9047;t;21;35349;9;291;Kilback and Sons;10
9048;i;8;97952;3;51;Cronin, Reichel and Boyer;1
9049;c;11;9403;3;915;Grimes, Stokes and Murphy;3
9050;%;21;27265;0;925;Smith - Lynch;8
9051;R;16;42689;2;852;Becker Inc;2
9052;u;1;6271;4;214;Gottlieb, Gutmann and Hermiston;6
9053;W;10;23523;6;683;Hermann, Schuster and Walker;7
9054;&;11;31295;10;698;Stark, Harvey and Bartoletti;7
9055;I;1;93334;3;170;Abbott LLC;7
9056;3;20;96668;8;380;Wyman - Reichert;0
9057;#;24;42459;1;697;Kemmer LLC;1
9058;f;15;89320;8;609;Turner - Kilback;9
9059;J;21;2014;6;909;Batz and Sons;1
9060;H;11;22677;5;507;Roob, Ondricka and Conroy;9
9061;6;4;59434;7;772;Volkman Group;8
9062;L;6;60185;8;855;McClure, Hickle and Kutch;9
9063;v;2;68074;8;261;Daniel - Hansen;2
9064;H;23;42346;2;662;Rath - Dietrich;5
9065;M;14;44320;8;533;Weissnat Group;1
9066;5;16;10794;10;830;Hills Group;10
9067;5;1;83691;1;802;Pollich LLC;9
9068;f;16;46007;7;496;Farrell, Hilll and Smith;6
9069;N;15;82199;1;212;Runolfsdottir Inc;10
9070;!;17;97525;3;57;Zemlak, Beer and Conn;5
9071;k;29;53237;6;855;Schumm LLC;4
9072;);17;79476;10;118;Ferry and Sons;7
9073;w;8;72000;2;29;Cruickshank Inc;8
9074;s;17;98404;2;977;Gusikowski - Schaefer;6
9075;G;2;70643;3;19;Hudson, McDermott and Leuschke;10
9076;H;8;58762;9;778;Little - Spinka;1
9077;k;25;86782;10;829;Zieme LLC;0
9078;S;25;71827;3;73;Swift - Simonis;10
9079;s;12;60198;8;234;Keebler, Boyle and Renner;7
9080;i;2;78099;8;871;Beatty, Moen and Terry;1
9081;U;10;45366;3;293;Keebler, Feeney and Botsford;5
