"item_id";"warehouse_place_id";"quantity_of_item";"days_until_end_storage"
"8627";"8627";"253";"352"
"8628";"8628";"350";"612"
"8629";"8629";"940";"300"
"8630";"8630";"357";"441"
"8631";"8631";"9";"50"
"8632";"8632";"160";"441"
"8633";"8633";"674";"92"
"8634";"8634";"428";"409"
"8635";"8635";"417";"167"
"8636";"8636";"873";"805"
"8637";"8637";"722";"606"
"8638";"8638";"362";"230"
"8639";"8639";"765";"997"
"8640";"8640";"744";"780"
"8641";"8641";"65";"278"
"8642";"8642";"151";"860"
"8643";"8643";"924";"203"
"8644";"8644";"620";"772"
"8645";"8645";"820";"386"
"8646";"8646";"559";"4"
"8647";"8647";"46";"514"
"8648";"8648";"853";"643"
"8649";"8649";"104";"454"
"8650";"8650";"988";"938"
"8651";"8651";"503";"869"
"8652";"8652";"241";"110"
"8653";"8653";"184";"458"
"8654";"8654";"832";"32"
"8655";"8655";"435";"910"
"8656";"8656";"313";"406"
"8657";"8657";"752";"245"
"8658";"8658";"507";"17"
"8659";"8659";"796";"737"
"8660";"8660";"187";"281"
"8661";"8661";"2";"381"
"8662";"8662";"575";"476"
"8663";"8663";"828";"880"
"8664";"8664";"666";"903"
"8665";"8665";"106";"483"
"8666";"8666";"209";"595"
"8667";"8667";"612";"0"
"8668";"8668";"244";"821"
"8669";"8669";"25";"843"
"8670";"8670";"232";"110"
"8671";"8671";"189";"177"
"8672";"8672";"372";"113"
"8673";"8673";"938";"218"
"8674";"8674";"444";"687"
"8675";"8675";"372";"750"
"8676";"8676";"599";"984"
"8677";"8677";"620";"321"
"8678";"8678";"611";"221"
"8679";"8679";"943";"670"
"8680";"8680";"451";"69"
"8681";"8681";"300";"944"
"8682";"8682";"323";"79"
"8683";"8683";"140";"124"
"8684";"8684";"17";"905"
"8685";"8685";"423";"478"
"8686";"8686";"763";"511"
"8687";"8687";"893";"716"
"8688";"8688";"529";"514"
"8689";"8689";"955";"241"
"8690";"8690";"69";"252"
"8691";"8691";"639";"938"
"8692";"8692";"575";"477"
"8693";"8693";"732";"289"
"8694";"8694";"571";"790"
"8695";"8695";"705";"727"
"8696";"8696";"323";"938"
"8697";"8697";"93";"505"
"8698";"8698";"915";"279"
"8699";"8699";"174";"878"
"8700";"8700";"709";"927"
"8701";"8701";"210";"410"
"8702";"8702";"803";"576"
"8703";"8703";"843";"22"
"8704";"8704";"745";"392"
"8705";"8705";"551";"126"
"8706";"8706";"636";"928"
"8707";"8707";"651";"140"
"8708";"8708";"874";"654"
"8709";"8709";"568";"233"
"8710";"8710";"251";"17"
"8711";"8711";"440";"398"
"8712";"8712";"114";"174"
"8713";"8713";"883";"774"
"8714";"8714";"577";"995"
"8715";"8715";"927";"115"
"8716";"8716";"795";"701"
"8717";"8717";"768";"244"
"8718";"8718";"32";"86"
"8719";"8719";"960";"251"
"8720";"8720";"603";"839"
"8721";"8721";"71";"880"
"8722";"8722";"325";"201"
"8723";"8723";"455";"174"
"8724";"8724";"78";"982"
"8725";"8725";"384";"98"
"8726";"8726";"965";"587"
"8727";"8727";"562";"855"
"8728";"8728";"54";"330"
"8729";"8729";"528";"915"
"8730";"8730";"394";"177"
"8731";"8731";"166";"93"
"8732";"8732";"976";"160"
"8733";"8733";"22";"179"
"8734";"8734";"300";"85"
"8735";"8735";"795";"241"
"8736";"8736";"240";"160"
"8737";"8737";"480";"815"
"8738";"8738";"611";"994"
"8739";"8739";"997";"214"
"8740";"8740";"932";"937"
"8741";"8741";"258";"55"
"8742";"8742";"301";"401"
"8743";"8743";"518";"239"
"8744";"8744";"309";"978"
"8745";"8745";"622";"533"
"8746";"8746";"483";"211"
"8747";"8747";"352";"277"
"8748";"8748";"767";"208"
"8749";"8749";"760";"286"
"8750";"8750";"598";"437"
"8751";"8751";"496";"969"
"8752";"8752";"979";"909"
"8753";"8753";"373";"334"
"8754";"8754";"59";"645"
"8755";"8755";"171";"637"
"8756";"8756";"183";"513"
"8757";"8757";"860";"796"
"8758";"8758";"146";"794"
"8759";"8759";"170";"787"
"8760";"8760";"633";"951"
"8761";"8761";"652";"689"
"8762";"8762";"238";"419"
"8763";"8763";"151";"40"
"8764";"8764";"608";"503"
"8765";"8765";"582";"778"
"8766";"8766";"84";"229"
"8767";"8767";"549";"531"
"8768";"8768";"548";"316"
"8769";"8769";"418";"59"
"8770";"8770";"793";"28"
"8771";"8771";"792";"319"
"8772";"8772";"508";"710"
"8773";"8773";"732";"498"
"8774";"8774";"720";"64"
"8775";"8775";"246";"869"
"8776";"8776";"534";"269"
"8777";"8777";"971";"455"
"8778";"8778";"263";"888"
"8779";"8779";"319";"329"
"8780";"8780";"400";"363"
"8781";"8781";"675";"546"
"8782";"8782";"355";"896"
"8783";"8783";"263";"348"
"8784";"8784";"726";"140"
"8785";"8785";"340";"864"
"8786";"8786";"442";"870"
"8787";"8787";"719";"143"
"8788";"8788";"964";"515"
"8789";"8789";"151";"557"
"8790";"8790";"625";"57"
"8791";"8791";"896";"865"
"8792";"8792";"431";"736"
"8793";"8793";"865";"724"
"8794";"8794";"895";"844"
"8795";"8795";"902";"125"
"8796";"8796";"172";"792"
"8797";"8797";"86";"418"
"8798";"8798";"113";"729"
"8799";"8799";"109";"644"
"8800";"8800";"704";"443"
"8801";"8801";"218";"558"
"8802";"8802";"486";"922"
"8803";"8803";"353";"293"
"8804";"8804";"210";"197"
"8805";"8805";"695";"974"
"8806";"8806";"791";"979"
"8807";"8807";"996";"949"
"8808";"8808";"813";"263"
"8809";"8809";"631";"432"
"8810";"8810";"828";"995"
"8811";"8811";"70";"147"
"8812";"8812";"859";"793"
"8813";"8813";"208";"777"
"8814";"8814";"655";"154"
"8815";"8815";"920";"25"
"8816";"8816";"635";"631"
"8817";"8817";"742";"118"
"8818";"8818";"988";"731"
"8819";"8819";"187";"17"
"8820";"8820";"927";"382"
"8821";"8821";"806";"692"
"8822";"8822";"900";"99"
"8823";"8823";"994";"995"
"8824";"8824";"576";"346"
"8825";"8825";"660";"227"
"8826";"8826";"72";"251"
"8827";"8827";"487";"632"
"8828";"8828";"425";"473"
"8829";"8829";"956";"593"
"8830";"8830";"898";"297"
"8831";"8831";"667";"526"
"8832";"8832";"588";"448"
"8833";"8833";"868";"430"
"8834";"8834";"280";"703"
"8835";"8835";"476";"992"
"8836";"8836";"923";"273"
"8837";"8837";"178";"33"
"8838";"8838";"18";"991"
"8839";"8839";"207";"78"
"8840";"8840";"388";"441"
"8841";"8841";"614";"69"
"8842";"8842";"45";"485"
"8843";"8843";"914";"513"
"8844";"8844";"398";"743"
"8845";"8845";"429";"805"
"8846";"8846";"914";"723"
"8847";"8847";"413";"830"
"8848";"8848";"812";"338"
"8849";"8849";"407";"159"
"8850";"8850";"831";"202"
"8851";"8851";"733";"809"
"8852";"8852";"956";"425"
"8853";"8853";"451";"871"
"8854";"8854";"10";"629"
"8855";"8855";"620";"783"
"8856";"8856";"617";"915"
"8857";"8857";"612";"951"
"8858";"8858";"48";"746"
"8859";"8859";"950";"416"
"8860";"8860";"969";"20"
"8861";"8861";"740";"334"
"8862";"8862";"875";"405"
"8863";"8863";"102";"769"
"8864";"8864";"631";"161"
"8865";"8865";"75";"513"
"8866";"8866";"257";"529"
"8867";"8867";"159";"916"
"8868";"8868";"176";"974"
"8869";"8869";"438";"895"
"8870";"8870";"43";"418"
"8871";"8871";"463";"49"
"8872";"8872";"444";"192"
"8873";"8873";"580";"761"
"8874";"8874";"957";"498"
"8875";"8875";"863";"125"
"8876";"8876";"531";"512"
"8877";"8877";"203";"802"
"8878";"8878";"0";"509"
"8879";"8879";"617";"773"
"8880";"8880";"559";"328"
"8881";"8881";"893";"998"
"8882";"8882";"985";"100"
"8883";"8883";"206";"824"
"8884";"8884";"534";"337"
"8885";"8885";"969";"403"
"8886";"8886";"647";"954"
"8887";"8887";"329";"503"
"8888";"8888";"299";"200"
"8889";"8889";"669";"634"
"8890";"8890";"18";"619"
"8891";"8891";"135";"204"
"8892";"8892";"71";"563"
"8893";"8893";"531";"787"
"8894";"8894";"302";"506"
"8895";"8895";"678";"214"
"8896";"8896";"378";"745"
"8897";"8897";"570";"653"
"8898";"8898";"475";"622"
"8899";"8899";"472";"103"
"8900";"8900";"277";"530"
"8901";"8901";"774";"308"
"8902";"8902";"7";"657"
"8903";"8903";"137";"801"
"8904";"8904";"525";"212"
"8905";"8905";"342";"249"
"8906";"8906";"273";"142"
"8907";"8907";"228";"482"
"8908";"8908";"606";"687"
"8909";"8909";"239";"674"
"8910";"8910";"289";"569"
"8911";"8911";"788";"706"
"8912";"8912";"350";"58"
"8913";"8913";"931";"245"
"8914";"8914";"297";"747"
"8915";"8915";"615";"522"
"8916";"8916";"811";"461"
"8917";"8917";"672";"124"
"8918";"8918";"896";"965"
"8919";"8919";"616";"244"
"8920";"8920";"914";"290"
"8921";"8921";"181";"812"
"8922";"8922";"267";"257"
"8923";"8923";"110";"743"
"8924";"8924";"863";"278"
"8925";"8925";"36";"344"
"8926";"8926";"381";"111"
"8927";"8927";"440";"321"
"8928";"8928";"350";"185"
"8929";"8929";"155";"705"
"8930";"8930";"923";"860"
"8931";"8931";"350";"298"
"8932";"8932";"22";"500"
"8933";"8933";"586";"221"
"8934";"8934";"488";"946"
"8935";"8935";"457";"771"
"8936";"8936";"644";"833"
"8937";"8937";"61";"122"
"8938";"8938";"537";"453"
"8939";"8939";"220";"636"
"8940";"8940";"31";"962"
"8941";"8941";"990";"90"
"8942";"8942";"502";"462"
"8943";"8943";"296";"536"
"8944";"8944";"269";"537"
"8945";"8945";"742";"159"
"8946";"8946";"605";"231"
"8947";"8947";"274";"104"
"8948";"8948";"27";"773"
"8949";"8949";"846";"279"
"8950";"8950";"833";"735"
"8951";"8951";"337";"846"
"8952";"8952";"707";"44"
"8953";"8953";"652";"797"
"8954";"8954";"837";"645"
"8955";"8955";"114";"703"
"8956";"8956";"741";"334"
"8957";"8957";"1";"311"
"8958";"8958";"585";"490"
"8959";"8959";"992";"962"
"8960";"8960";"928";"618"
"8961";"8961";"137";"144"
"8962";"8962";"537";"368"
"8963";"8963";"332";"595"
"8964";"8964";"892";"796"
"8965";"8965";"490";"129"
"8966";"8966";"33";"746"
"8967";"8967";"320";"184"
"8968";"8968";"440";"576"
"8969";"8969";"149";"951"
"8970";"8970";"835";"724"
"8971";"8971";"998";"168"
"8972";"8972";"207";"769"
"8973";"8973";"314";"852"
"8974";"8974";"481";"386"
"8975";"8975";"613";"752"
"8976";"8976";"236";"132"
"8977";"8977";"75";"307"
"8978";"8978";"604";"798"
"8979";"8979";"662";"95"
"8980";"8980";"737";"83"
"8981";"8981";"144";"942"
"8982";"8982";"535";"369"
"8983";"8983";"499";"53"
"8984";"8984";"669";"446"
"8985";"8985";"104";"995"
"8986";"8986";"507";"191"
"8987";"8987";"497";"349"
"8988";"8988";"774";"502"
"8989";"8989";"782";"150"
"8990";"8990";"875";"921"
"8991";"8991";"621";"121"
"8992";"8992";"381";"740"
"8993";"8993";"837";"453"
"8994";"8994";"463";"656"
"8995";"8995";"85";"428"
"8996";"8996";"542";"939"
"8997";"8997";"587";"418"
"8998";"8998";"239";"428"
"8999";"8999";"987";"545"
"9000";"9000";"101";"564"
"9001";"9001";"193";"222"
"9002";"9002";"995";"246"
"9003";"9003";"255";"290"
"9004";"9004";"650";"162"
"9005";"9005";"348";"921"
"9006";"9006";"854";"105"
"9007";"9007";"850";"429"
"9008";"9008";"105";"875"
"9009";"9009";"84";"531"
"9010";"9010";"654";"675"
"9011";"9011";"972";"37"
"9012";"9012";"640";"837"
"9013";"9013";"521";"0"
"9014";"9014";"9";"818"
"9015";"9015";"140";"929"
"9016";"9016";"856";"44"
"9017";"9017";"203";"883"
"9018";"9018";"215";"718"
"9019";"9019";"355";"565"
"9020";"9020";"235";"367"
"9021";"9021";"552";"823"
"9022";"9022";"429";"80"
"9023";"9023";"568";"123"
"9024";"9024";"590";"204"
"9025";"9025";"339";"115"
"9026";"9026";"844";"818"
"9027";"9027";"104";"505"
"9028";"9028";"528";"31"
"9029";"9029";"752";"454"
"9030";"9030";"171";"81"
"9031";"9031";"885";"616"
"9032";"9032";"705";"520"
"9033";"9033";"905";"562"
"9034";"9034";"226";"773"
"9035";"9035";"873";"200"
"9036";"9036";"841";"22"
"9037";"9037";"984";"945"
"9038";"9038";"189";"421"
"9039";"9039";"84";"184"
"9040";"9040";"491";"304"
"9041";"9041";"315";"856"
"9042";"9042";"582";"82"
"9043";"9043";"886";"774"
"9044";"9044";"424";"447"
"9045";"9045";"931";"705"
"9046";"9046";"19";"553"
"9047";"9047";"491";"905"
"9048";"9048";"139";"153"
"9049";"9049";"999";"938"
"9050";"9050";"164";"110"
"9051";"9051";"189";"865"
"9052";"9052";"935";"296"
"9053";"9053";"229";"594"
"9054";"9054";"266";"189"
"9055";"9055";"611";"771"
"9056";"9056";"588";"755"
"9057";"9057";"83";"886"
"9058";"9058";"219";"901"
"9059";"9059";"868";"195"
"9060";"9060";"86";"710"
"9061";"9061";"628";"375"
"9062";"9062";"545";"755"
"9063";"9063";"174";"608"
"9064";"9064";"928";"8"
"9065";"9065";"33";"990"
"9066";"9066";"56";"46"
"9067";"9067";"880";"221"
"9068";"9068";"942";"360"
"9069";"9069";"354";"319"
"9070";"9070";"319";"880"
"9071";"9071";"416";"547"
"9072";"9072";"975";"574"
"9073";"9073";"770";"155"
"9074";"9074";"178";"485"
"9075";"9075";"131";"352"
"9076";"9076";"425";"375"
"9077";"9077";"964";"845"
"9078";"9078";"374";"321"
"9079";"9079";"68";"472"
"9080";"9080";"455";"469"
"9081";"9081";"944";"154"
"9082";"9082";"164";"533"
"9083";"9083";"427";"317"
"9084";"9084";"223";"869"
"9085";"9085";"349";"937"
"9086";"9086";"857";"897"
"9087";"9087";"631";"609"
"9088";"9088";"558";"294"
"9089";"9089";"591";"20"
"9090";"9090";"703";"909"
"9091";"9091";"97";"386"
"9092";"9092";"892";"541"
"9093";"9093";"797";"717"
"9094";"9094";"700";"395"
"9095";"9095";"527";"870"
"9096";"9096";"244";"936"
"9097";"9097";"157";"805"
"9098";"9098";"135";"213"
"9099";"9099";"528";"461"
"9100";"9100";"453";"39"
"9101";"9101";"567";"47"
"9102";"9102";"450";"635"
"9103";"9103";"326";"245"
"9104";"9104";"581";"300"
"9105";"9105";"754";"259"
"9106";"9106";"653";"353"
"9107";"9107";"567";"590"
"9108";"9108";"927";"97"
"9109";"9109";"911";"372"
"9110";"9110";"501";"448"
"9111";"9111";"692";"637"
"9112";"9112";"760";"145"
"9113";"9113";"541";"777"
"9114";"9114";"813";"911"
"9115";"9115";"506";"887"
"9116";"9116";"773";"228"
"9117";"9117";"637";"790"
"9118";"9118";"870";"316"
"9119";"9119";"611";"269"
"9120";"9120";"966";"762"
"9121";"9121";"469";"98"
"9122";"9122";"800";"573"
"9123";"9123";"829";"904"
"9124";"9124";"268";"154"
"9125";"9125";"34";"727"
"9126";"9126";"278";"198"
"9127";"9127";"878";"587"
"9128";"9128";"893";"879"
"9129";"9129";"746";"586"
"9130";"9130";"156";"851"
"9131";"9131";"793";"737"
"9132";"9132";"435";"698"
"9133";"9133";"416";"950"
"9134";"9134";"856";"816"
"9135";"9135";"407";"15"
"9136";"9136";"555";"646"
"9137";"9137";"912";"608"
"9138";"9138";"315";"522"
"9139";"9139";"778";"249"
"9140";"9140";"53";"992"
"9141";"9141";"361";"98"
"9142";"9142";"141";"347"
"9143";"9143";"69";"768"
"9144";"9144";"740";"410"
"9145";"9145";"582";"154"
"9146";"9146";"152";"617"
"9147";"9147";"773";"736"
"9148";"9148";"351";"617"
"9149";"9149";"887";"167"
"9150";"9150";"3";"806"
"9151";"9151";"740";"956"
"9152";"9152";"386";"680"
"9153";"9153";"714";"877"
"9154";"9154";"130";"123"
"9155";"9155";"163";"738"
"9156";"9156";"449";"79"
"9157";"9157";"947";"151"
"9158";"9158";"945";"745"
"9159";"9159";"175";"20"
"9160";"9160";"75";"581"
"9161";"9161";"440";"468"
"9162";"9162";"104";"128"
"9163";"9163";"439";"411"
"9164";"9164";"711";"335"
"9165";"9165";"729";"8"
"9166";"9166";"391";"389"
"9167";"9167";"648";"172"
"9168";"9168";"619";"853"
"9169";"9169";"830";"713"
"9170";"9170";"294";"525"
"9171";"9171";"773";"859"
"9172";"9172";"413";"796"
"9173";"9173";"542";"948"
"9174";"9174";"507";"750"
"9175";"9175";"754";"449"
"9176";"9176";"363";"519"
"9177";"9177";"511";"839"
"9178";"9178";"439";"188"
"9179";"9179";"97";"120"
"9180";"9180";"908";"8"
"9181";"9181";"861";"383"
"9182";"9182";"763";"671"
"9183";"9183";"262";"99"
"9184";"9184";"463";"428"
"9185";"9185";"621";"656"
"9186";"9186";"488";"391"
"9187";"9187";"914";"257"
"9188";"9188";"79";"30"
"9189";"9189";"528";"240"
"9190";"9190";"335";"437"
"9191";"9191";"864";"601"
"9192";"9192";"275";"892"
"9193";"9193";"957";"839"
"9194";"9194";"292";"932"
"9195";"9195";"711";"626"
"9196";"9196";"684";"512"
"9197";"9197";"605";"243"
"9198";"9198";"406";"560"
"9199";"9199";"769";"527"
"9200";"9200";"184";"873"
"9201";"9201";"685";"286"
"9202";"9202";"879";"168"
"9203";"9203";"968";"339"
"9204";"9204";"821";"824"
"9205";"9205";"96";"18"
"9206";"9206";"422";"384"
"9207";"9207";"980";"296"
"9208";"9208";"277";"701"
"9209";"9209";"73";"448"
"9210";"9210";"185";"259"
"9211";"9211";"59";"46"
"9212";"9212";"80";"371"
"9213";"9213";"351";"24"
"9214";"9214";"391";"51"
"9215";"9215";"673";"105"
"9216";"9216";"150";"584"
"9217";"9217";"661";"492"
"9218";"9218";"989";"62"
"9219";"9219";"368";"428"
"9220";"9220";"757";"314"
"9221";"9221";"937";"834"
"9222";"9222";"536";"939"
"9223";"9223";"5";"627"
"9224";"9224";"586";"969"
"9225";"9225";"486";"397"
"9226";"9226";"581";"851"
"9227";"9227";"123";"763"
"9228";"9228";"657";"639"
"9229";"9229";"677";"121"
"9230";"9230";"800";"611"
"9231";"9231";"642";"355"
"9232";"9232";"201";"765"
"9233";"9233";"539";"482"
"9234";"9234";"789";"913"
"9235";"9235";"101";"325"
"9236";"9236";"886";"320"
"9237";"9237";"994";"336"
"9238";"9238";"93";"590"
"9239";"9239";"341";"883"
"9240";"9240";"483";"778"
"9241";"9241";"625";"794"
"9242";"9242";"641";"829"
"9243";"9243";"514";"114"
"9244";"9244";"345";"967"
"9245";"9245";"702";"125"
"9246";"9246";"208";"905"
"9247";"9247";"609";"159"
"9248";"9248";"94";"18"
"9249";"9249";"160";"410"
"9250";"9250";"749";"600"
"9251";"9251";"349";"191"
"9252";"9252";"695";"852"
"9253";"9253";"46";"684"
"9254";"9254";"268";"229"
"9255";"9255";"120";"298"
"9256";"9256";"691";"505"
"9257";"9257";"457";"475"
"9258";"9258";"622";"823"
"9259";"9259";"627";"865"
"9260";"9260";"715";"996"
"9261";"9261";"575";"840"
"9262";"9262";"489";"930"
"9263";"9263";"400";"508"
"9264";"9264";"326";"344"
"9265";"9265";"414";"70"
"9266";"9266";"457";"918"
"9267";"9267";"881";"294"
"9268";"9268";"845";"741"
"9269";"9269";"951";"412"
"9270";"9270";"716";"719"
"9271";"9271";"154";"914"
"9272";"9272";"188";"880"
"9273";"9273";"367";"79"
"9274";"9274";"349";"581"
"9275";"9275";"260";"798"
"9276";"9276";"422";"179"
"9277";"9277";"152";"224"
"9278";"9278";"434";"949"
"9279";"9279";"950";"821"
"9280";"9280";"291";"52"
"9281";"9281";"41";"745"
"9282";"9282";"692";"377"
"9283";"9283";"296";"262"
"9284";"9284";"448";"219"
"9285";"9285";"639";"598"
"9286";"9286";"476";"853"
"9287";"9287";"64";"256"
"9288";"9288";"162";"582"
"9289";"9289";"76";"882"
"9290";"9290";"220";"825"
"9291";"9291";"239";"441"
"9292";"9292";"927";"887"
"9293";"9293";"396";"279"
"9294";"9294";"944";"606"
"9295";"9295";"555";"602"
"9296";"9296";"602";"95"
"9297";"9297";"781";"617"
"9298";"9298";"1";"671"
"9299";"9299";"295";"852"
"9300";"9300";"185";"349"
"9301";"9301";"576";"866"
"9302";"9302";"788";"741"
"9303";"9303";"232";"720"
"9304";"9304";"935";"676"
"9305";"9305";"950";"249"
"9306";"9306";"33";"649"
"9307";"9307";"644";"424"
"9308";"9308";"686";"266"
"9309";"9309";"631";"588"
"9310";"9310";"455";"729"
"9311";"9311";"711";"813"
"9312";"9312";"624";"730"
"9313";"9313";"435";"204"
"9314";"9314";"287";"557"
"9315";"9315";"137";"968"
"9316";"9316";"822";"551"
"9317";"9317";"852";"234"
"9318";"9318";"60";"999"
"9319";"9319";"561";"302"
"9320";"9320";"303";"482"
"9321";"9321";"445";"698"
"9322";"9322";"119";"521"
"9323";"9323";"593";"786"
"9324";"9324";"82";"658"
"9325";"9325";"383";"847"
"9326";"9326";"18";"880"
"9327";"9327";"685";"438"
"9328";"9328";"35";"220"
"9329";"9329";"901";"49"
"9330";"9330";"948";"870"
"9331";"9331";"151";"250"
"9332";"9332";"735";"913"
"9333";"9333";"461";"369"
"9334";"9334";"809";"523"
"9335";"9335";"71";"452"
"9336";"9336";"607";"934"
"9337";"9337";"981";"477"
"9338";"9338";"191";"91"
"9339";"9339";"631";"16"
"9340";"9340";"426";"747"
"9341";"9341";"360";"251"
"9342";"9342";"897";"729"
"9343";"9343";"4";"963"
"9344";"9344";"379";"972"
"9345";"9345";"470";"957"
"9346";"9346";"607";"271"
"9347";"9347";"807";"738"
"9348";"9348";"547";"19"
"9349";"9349";"551";"86"
"9350";"9350";"339";"389"
"9351";"9351";"114";"752"
"9352";"9352";"666";"193"
"9353";"9353";"232";"821"
"9354";"9354";"306";"150"
"9355";"9355";"531";"397"
"9356";"9356";"264";"41"
"9357";"9357";"456";"196"
"9358";"9358";"973";"692"
"9359";"9359";"728";"707"
"9360";"9360";"180";"208"
"9361";"9361";"754";"137"
"9362";"9362";"596";"247"
"9363";"9363";"800";"387"
"9364";"9364";"671";"976"
"9365";"9365";"658";"781"
"9366";"9366";"58";"263"
"9367";"9367";"481";"830"
"9368";"9368";"729";"451"
"9369";"9369";"735";"16"
"9370";"9370";"415";"662"
"9371";"9371";"823";"269"
"9372";"9372";"160";"237"
"9373";"9373";"782";"608"
"9374";"9374";"343";"593"
"9375";"9375";"726";"37"
"9376";"9376";"251";"282"
"9377";"9377";"450";"168"
"9378";"9378";"578";"225"
"9379";"9379";"904";"872"
"9380";"9380";"509";"239"
"9381";"9381";"783";"40"
"9382";"9382";"386";"963"
"9383";"9383";"891";"484"
"9384";"9384";"755";"43"
"9385";"9385";"28";"334"
"9386";"9386";"835";"213"
"9387";"9387";"972";"837"
"9388";"9388";"167";"511"
"9389";"9389";"147";"248"
"9390";"9390";"817";"536"
"9391";"9391";"972";"673"
"9392";"9392";"157";"163"
"9393";"9393";"915";"19"
"9394";"9394";"524";"361"
"9395";"9395";"85";"216"
"9396";"9396";"602";"465"
"9397";"9397";"150";"82"
"9398";"9398";"446";"183"
"9399";"9399";"42";"635"
"9400";"9400";"827";"627"
"9401";"9401";"184";"97"
"9402";"9402";"692";"135"
"9403";"9403";"252";"71"
"9404";"9404";"872";"828"
"9405";"9405";"400";"480"
"9406";"9406";"984";"981"
"9407";"9407";"296";"950"
"9408";"9408";"257";"927"
"9409";"9409";"841";"940"
"9410";"9410";"371";"950"
"9411";"9411";"189";"404"
"9412";"9412";"491";"840"
"9413";"9413";"355";"55"
"9414";"9414";"870";"440"
"9415";"9415";"904";"158"
"9416";"9416";"915";"411"
"9417";"9417";"35";"890"
"9418";"9418";"970";"879"
"9419";"9419";"632";"646"
"9420";"9420";"32";"347"
"9421";"9421";"321";"52"
"9422";"9422";"437";"358"
"9423";"9423";"618";"790"
"9424";"9424";"408";"9"
"9425";"9425";"770";"546"
"9426";"9426";"842";"733"
"9427";"9427";"760";"835"
"9428";"9428";"386";"709"
"9429";"9429";"36";"365"
"9430";"9430";"454";"542"
"9431";"9431";"821";"254"
"9432";"9432";"981";"182"
"9433";"9433";"731";"121"
"9434";"9434";"40";"445"
"9435";"9435";"157";"18"
"9436";"9436";"644";"209"
"9437";"9437";"784";"601"
"9438";"9438";"51";"989"
"9439";"9439";"305";"786"
"9440";"9440";"322";"459"
"9441";"9441";"420";"671"
"9442";"9442";"357";"918"
