"storage_item_ID";"employee_id";"date";"element_quantity";"total";"type_ID"
"7559";"7559";"2024_06_04";"75";"91492";"1"
"7560";"7560";"2024_06_04";"149";"70209";"2"
"7561";"7561";"2024_06_04";"173";"56792";"0"
"7562";"7562";"2024_06_04";"643";"67840";"2"
"7563";"7563";"2024_06_04";"576";"44351";"1"
"7564";"7564";"2024_06_04";"28";"72775";"2"
"7565";"7565";"2024_06_04";"431";"61246";"0"
"7566";"7566";"2024_06_04";"663";"56722";"0"
"7567";"7567";"2024_06_04";"373";"2310";"2"
"7568";"7568";"2024_06_04";"856";"5713";"0"
"7569";"7569";"2024_06_04";"375";"59028";"0"
"7570";"7570";"2024_06_04";"148";"49632";"0"
"7571";"7571";"2024_06_04";"270";"44257";"2"
"7572";"7572";"2024_06_04";"273";"37566";"2"
"7573";"7573";"2024_06_04";"280";"26370";"1"
"7574";"7574";"2024_06_04";"736";"56921";"2"
"7575";"7575";"2024_06_04";"887";"95934";"1"
"7576";"7576";"2024_06_04";"116";"31826";"1"
"7577";"7577";"2024_06_04";"380";"75122";"0"
"7578";"7578";"2024_06_04";"717";"84694";"1"
"7579";"7579";"2024_06_04";"263";"50807";"2"
"7580";"7580";"2024_06_04";"539";"96620";"2"
"7581";"7581";"2024_06_04";"269";"27870";"1"
"7582";"7582";"2024_06_04";"104";"18568";"1"
"7583";"7583";"2024_06_04";"94";"98369";"0"
"7584";"7584";"2024_06_04";"5";"17584";"0"
"7585";"7585";"2024_06_04";"696";"34339";"2"
"7586";"7586";"2024_06_04";"323";"85625";"2"
"7587";"7587";"2024_06_04";"840";"12043";"2"
"7588";"7588";"2024_06_04";"892";"88386";"1"
"7589";"7589";"2024_06_04";"446";"67569";"0"
"7590";"7590";"2024_06_04";"709";"89897";"2"
"7591";"7591";"2024_06_04";"810";"86176";"2"
"7592";"7592";"2024_06_04";"186";"24070";"1"
"7593";"7593";"2024_06_04";"544";"60654";"0"
"7594";"7594";"2024_06_04";"517";"93142";"1"
"7595";"7595";"2024_06_04";"739";"75813";"2"
"7596";"7596";"2024_06_04";"619";"21024";"0"
"7597";"7597";"2024_06_04";"130";"12597";"1"
"7598";"7598";"2024_06_04";"155";"19707";"2"
"7599";"7599";"2024_06_04";"11";"49151";"1"
"7600";"7600";"2024_06_04";"152";"35688";"1"
"7601";"7601";"2024_06_04";"555";"27942";"0"
"7602";"7602";"2024_06_04";"355";"52325";"1"
"7603";"7603";"2024_06_04";"839";"70835";"0"
"7604";"7604";"2024_06_04";"666";"41871";"2"
"7605";"7605";"2024_06_04";"922";"64097";"1"
"7606";"7606";"2024_06_04";"741";"2910";"0"
"7607";"7607";"2024_06_04";"576";"47371";"0"
"7608";"7608";"2024_06_04";"171";"96998";"0"
"7609";"7609";"2024_06_04";"922";"69925";"2"
"7610";"7610";"2024_06_04";"58";"38051";"0"
"7611";"7611";"2024_06_04";"645";"6433";"0"
"7612";"7612";"2024_06_04";"258";"32378";"1"
"7613";"7613";"2024_06_04";"204";"46127";"0"
"7614";"7614";"2024_06_04";"214";"86997";"0"
"7615";"7615";"2024_06_04";"946";"82665";"2"
"7616";"7616";"2024_06_04";"557";"80638";"2"
"7617";"7617";"2024_06_04";"375";"75939";"0"
"7618";"7618";"2024_06_04";"52";"52250";"1"
"7619";"7619";"2024_06_04";"795";"1636";"0"
"7620";"7620";"2024_06_04";"565";"85066";"0"
"7621";"7621";"2024_06_04";"470";"69737";"0"
"7622";"7622";"2024_06_04";"641";"76702";"1"
"7623";"7623";"2024_06_04";"116";"56487";"0"
"7624";"7624";"2024_06_04";"597";"85046";"0"
"7625";"7625";"2024_06_04";"177";"68352";"2"
"7626";"7626";"2024_06_04";"490";"55523";"1"
"7627";"7627";"2024_06_04";"900";"98347";"1"
"7628";"7628";"2024_06_04";"251";"72277";"2"
"7629";"7629";"2024_06_04";"458";"35989";"2"
"7630";"7630";"2024_06_04";"97";"76666";"0"
"7631";"7631";"2024_06_04";"501";"45365";"2"
"7632";"7632";"2024_06_04";"863";"36191";"0"
"7633";"7633";"2024_06_04";"330";"64440";"0"
"7634";"7634";"2024_06_04";"687";"53669";"2"
"7635";"7635";"2024_06_04";"285";"67170";"0"
"7636";"7636";"2024_06_04";"240";"64221";"1"
"7637";"7637";"2024_06_04";"335";"8517";"2"
"7638";"7638";"2024_06_04";"618";"62875";"1"
"7639";"7639";"2024_06_04";"848";"79436";"1"
"7640";"7640";"2024_06_04";"324";"45560";"1"
"7641";"7641";"2024_06_04";"243";"19519";"1"
"7642";"7642";"2024_06_04";"462";"28803";"0"
"7643";"7643";"2024_06_04";"417";"458";"1"
"7644";"7644";"2024_06_04";"435";"44636";"0"
"7645";"7645";"2024_06_04";"888";"10228";"1"
"7646";"7646";"2024_06_04";"952";"23722";"2"
"7647";"7647";"2024_06_04";"970";"28109";"2"
"7648";"7648";"2024_06_04";"909";"64389";"2"
"7649";"7649";"2024_06_04";"661";"76039";"0"
"7650";"7650";"2024_06_04";"624";"89045";"0"
"7651";"7651";"2024_06_04";"890";"62379";"2"
"7652";"7652";"2024_06_04";"470";"79179";"2"
"7653";"7653";"2024_06_04";"623";"5693";"1"
"7654";"7654";"2024_06_04";"334";"45569";"2"
"7655";"7655";"2024_06_04";"543";"90061";"1"
"7656";"7656";"2024_06_04";"854";"6248";"1"
"7657";"7657";"2024_06_04";"232";"32172";"0"
"7658";"7658";"2024_06_04";"904";"18694";"2"
"7659";"7659";"2024_06_04";"809";"58399";"2"
"7660";"7660";"2024_06_04";"923";"66510";"1"
"7661";"7661";"2024_06_04";"593";"89027";"2"
"7662";"7662";"2024_06_04";"979";"87689";"0"
"7663";"7663";"2024_06_04";"171";"91312";"2"
"7664";"7664";"2024_06_04";"386";"74779";"2"
"7665";"7665";"2024_06_04";"416";"60790";"1"
"7666";"7666";"2024_06_04";"990";"67301";"0"
"7667";"7667";"2024_06_04";"178";"46323";"2"
"7668";"7668";"2024_06_04";"530";"92454";"1"
"7669";"7669";"2024_06_04";"8";"39576";"0"
"7670";"7670";"2024_06_04";"76";"53367";"1"
"7671";"7671";"2024_06_04";"572";"53567";"1"
"7672";"7672";"2024_06_04";"467";"30552";"0"
"7673";"7673";"2024_06_04";"110";"32216";"0"
"7674";"7674";"2024_06_04";"704";"76622";"0"
"7675";"7675";"2024_06_04";"894";"7559";"2"
"7676";"7676";"2024_06_04";"269";"868";"2"
"7677";"7677";"2024_06_04";"946";"86660";"0"
"7678";"7678";"2024_06_04";"907";"40850";"1"
"7679";"7679";"2024_06_04";"396";"83154";"2"
"7680";"7680";"2024_06_04";"844";"59851";"2"
"7681";"7681";"2024_06_04";"900";"61544";"2"
"7682";"7682";"2024_06_04";"51";"91843";"1"
"7683";"7683";"2024_06_04";"869";"30463";"2"
"7684";"7684";"2024_06_04";"929";"14266";"2"
"7685";"7685";"2024_06_04";"316";"91867";"2"
"7686";"7686";"2024_06_04";"461";"17901";"2"
"7687";"7687";"2024_06_04";"446";"72808";"2"
"7688";"7688";"2024_06_04";"111";"20949";"2"
"7689";"7689";"2024_06_04";"942";"69876";"2"
"7690";"7690";"2024_06_04";"331";"15367";"2"
"7691";"7691";"2024_06_04";"566";"29850";"0"
"7692";"7692";"2024_06_04";"316";"52976";"2"
"7693";"7693";"2024_06_04";"936";"82765";"2"
"7694";"7694";"2024_06_04";"713";"57453";"0"
"7695";"7695";"2024_06_04";"518";"51265";"2"
"7696";"7696";"2024_06_04";"483";"83443";"2"
"7697";"7697";"2024_06_04";"831";"69212";"0"
"7698";"7698";"2024_06_04";"187";"77263";"2"
"7699";"7699";"2024_06_04";"147";"66990";"2"
"7700";"7700";"2024_06_04";"814";"74622";"1"
"7701";"7701";"2024_06_04";"725";"88686";"0"
"7702";"7702";"2024_06_04";"331";"64112";"2"
"7703";"7703";"2024_06_04";"304";"46031";"2"
"7704";"7704";"2024_06_04";"678";"1761";"2"
"7705";"7705";"2024_06_04";"26";"9754";"2"
"7706";"7706";"2024_06_04";"116";"24926";"1"
"7707";"7707";"2024_06_04";"386";"24898";"0"
"7708";"7708";"2024_06_04";"282";"23282";"2"
"7709";"7709";"2024_06_04";"935";"34584";"1"
"7710";"7710";"2024_06_04";"334";"79212";"0"
"7711";"7711";"2024_06_04";"786";"68308";"0"
"7712";"7712";"2024_06_04";"416";"72731";"2"
"7713";"7713";"2024_06_04";"214";"56129";"0"
"7714";"7714";"2024_06_04";"825";"68475";"1"
"7715";"7715";"2024_06_04";"805";"89311";"0"
"7716";"7716";"2024_06_04";"23";"44155";"2"
"7717";"7717";"2024_06_04";"375";"97247";"0"
"7718";"7718";"2024_06_04";"660";"70726";"0"
"7719";"7719";"2024_06_04";"517";"88236";"1"
"7720";"7720";"2024_06_04";"770";"50834";"0"
"7721";"7721";"2024_06_04";"37";"68854";"0"
"7722";"7722";"2024_06_04";"935";"50483";"0"
"7723";"7723";"2024_06_04";"156";"76941";"0"
"7724";"7724";"2024_06_04";"554";"61140";"0"
"7725";"7725";"2024_06_04";"971";"73350";"0"
"7726";"7726";"2024_06_04";"564";"94525";"1"
"7727";"7727";"2024_06_04";"309";"55781";"0"
"7728";"7728";"2024_06_04";"970";"9167";"2"
"7729";"7729";"2024_06_04";"67";"11950";"1"
"7730";"7730";"2024_06_04";"227";"32147";"0"
"7731";"7731";"2024_06_04";"542";"58098";"1"
"7732";"7732";"2024_06_04";"21";"35831";"0"
"7733";"7733";"2024_06_04";"314";"77597";"2"
"7734";"7734";"2024_06_04";"690";"75365";"1"
"7735";"7735";"2024_06_04";"892";"58603";"1"
"7736";"7736";"2024_06_04";"583";"1155";"1"
"7737";"7737";"2024_06_04";"249";"69839";"1"
"7738";"7738";"2024_06_04";"292";"1037";"0"
"7739";"7739";"2024_06_04";"56";"69018";"0"
"7740";"7740";"2024_06_04";"104";"17891";"1"
"7741";"7741";"2024_06_04";"133";"42775";"1"
"7742";"7742";"2024_06_04";"967";"11085";"2"
"7743";"7743";"2024_06_04";"887";"24525";"1"
"7744";"7744";"2024_06_04";"247";"6826";"1"
"7745";"7745";"2024_06_04";"337";"42556";"2"
"7746";"7746";"2024_06_04";"718";"98060";"1"
"7747";"7747";"2024_06_04";"326";"6492";"0"
"7748";"7748";"2024_06_04";"558";"14760";"0"
"7749";"7749";"2024_06_04";"112";"11772";"0"
"7750";"7750";"2024_06_04";"793";"56504";"1"
"7751";"7751";"2024_06_04";"339";"4864";"0"
"7752";"7752";"2024_06_04";"88";"62440";"0"
"7753";"7753";"2024_06_04";"598";"25999";"1"
"7754";"7754";"2024_06_04";"838";"5387";"2"
"7755";"7755";"2024_06_04";"223";"38308";"2"
"7756";"7756";"2024_06_04";"987";"27011";"0"
"7757";"7757";"2024_06_04";"896";"99149";"0"
"7758";"7758";"2024_06_04";"212";"21600";"1"
"7759";"7759";"2024_06_04";"310";"62772";"2"
"7760";"7760";"2024_06_04";"217";"94701";"0"
"7761";"7761";"2024_06_04";"680";"99073";"1"
"7762";"7762";"2024_06_04";"928";"72335";"0"
"7763";"7763";"2024_06_04";"683";"16419";"0"
"7764";"7764";"2024_06_04";"246";"86754";"0"
"7765";"7765";"2024_06_04";"238";"99296";"0"
"7766";"7766";"2024_06_04";"529";"75421";"0"
"7767";"7767";"2024_06_04";"928";"68794";"2"
"7768";"7768";"2024_06_04";"796";"86038";"1"
"7769";"7769";"2024_06_04";"351";"11020";"2"
"7770";"7770";"2024_06_04";"384";"18586";"1"
"7771";"7771";"2024_06_04";"832";"77265";"1"
"7772";"7772";"2024_06_04";"428";"23977";"1"
"7773";"7773";"2024_06_04";"715";"89484";"0"
"7774";"7774";"2024_06_04";"317";"73786";"2"
"7775";"7775";"2024_06_04";"549";"81938";"1"
"7776";"7776";"2024_06_04";"494";"95773";"0"
"7777";"7777";"2024_06_04";"437";"89001";"1"
"7778";"7778";"2024_06_04";"444";"37655";"0"
"7779";"7779";"2024_06_04";"514";"63675";"0"
"7780";"7780";"2024_06_04";"335";"18267";"0"
"7781";"7781";"2024_06_04";"502";"89485";"0"
"7782";"7782";"2024_06_04";"49";"14834";"2"
"7783";"7783";"2024_06_04";"462";"40410";"0"
"7784";"7784";"2024_06_04";"141";"2379";"2"
"7785";"7785";"2024_06_04";"165";"24124";"0"
"7786";"7786";"2024_06_04";"214";"64392";"1"
"7787";"7787";"2024_06_04";"545";"92837";"0"
"7788";"7788";"2024_06_04";"107";"83763";"0"
"7789";"7789";"2024_06_04";"55";"34965";"0"
"7790";"7790";"2024_06_04";"558";"29140";"0"
"7791";"7791";"2024_06_04";"617";"19154";"0"
"7792";"7792";"2024_06_04";"136";"65840";"2"
"7793";"7793";"2024_06_04";"389";"59557";"2"
"7794";"7794";"2024_06_04";"471";"61007";"1"
"7795";"7795";"2024_06_04";"869";"58955";"1"
"7796";"7796";"2024_06_04";"554";"63013";"2"
"7797";"7797";"2024_06_04";"624";"15113";"2"
"7798";"7798";"2024_06_04";"666";"82268";"1"
"7799";"7799";"2024_06_04";"515";"52947";"2"
"7800";"7800";"2024_06_04";"538";"28910";"0"
"7801";"7801";"2024_06_04";"432";"90674";"2"
"7802";"7802";"2024_06_04";"902";"88806";"2"
"7803";"7803";"2024_06_04";"673";"46232";"2"
"7804";"7804";"2024_06_04";"73";"91276";"2"
"7805";"7805";"2024_06_04";"25";"37305";"2"
"7806";"7806";"2024_06_04";"967";"45376";"0"
"7807";"7807";"2024_06_04";"300";"5546";"1"
"7808";"7808";"2024_06_04";"486";"27252";"0"
"7809";"7809";"2024_06_04";"697";"40985";"1"
"7810";"7810";"2024_06_04";"336";"67126";"1"
"7811";"7811";"2024_06_04";"736";"25520";"1"
"7812";"7812";"2024_06_04";"670";"21521";"2"
"7813";"7813";"2024_06_04";"439";"87057";"2"
"7814";"7814";"2024_06_04";"427";"46245";"2"
"7815";"7815";"2024_06_04";"955";"22054";"2"
"7816";"7816";"2024_06_04";"734";"50729";"0"
"7817";"7817";"2024_06_04";"50";"40375";"1"
"7818";"7818";"2024_06_04";"55";"43691";"1"
"7819";"7819";"2024_06_04";"931";"44270";"2"
"7820";"7820";"2024_06_04";"66";"58134";"2"
"7821";"7821";"2024_06_04";"417";"43689";"0"
"7822";"7822";"2024_06_04";"835";"37993";"1"
"7823";"7823";"2024_06_04";"273";"97357";"0"
"7824";"7824";"2024_06_04";"248";"75627";"2"
"7825";"7825";"2024_06_04";"160";"62399";"1"
"7826";"7826";"2024_06_04";"184";"2187";"0"
"7827";"7827";"2024_06_04";"388";"9740";"1"
"7828";"7828";"2024_06_04";"681";"47692";"2"
"7829";"7829";"2024_06_04";"598";"6224";"0"
"7830";"7830";"2024_06_04";"989";"55361";"1"
"7831";"7831";"2024_06_04";"659";"59953";"2"
"7832";"7832";"2024_06_04";"572";"40659";"2"
"7833";"7833";"2024_06_04";"697";"26788";"0"
"7834";"7834";"2024_06_04";"731";"66122";"0"
"7835";"7835";"2024_06_04";"341";"47510";"0"
"7836";"7836";"2024_06_04";"430";"16019";"2"
"7837";"7837";"2024_06_04";"713";"36012";"2"
"7838";"7838";"2024_06_04";"717";"49476";"1"
"7839";"7839";"2024_06_04";"938";"95699";"0"
"7840";"7840";"2024_06_04";"518";"82534";"1"
"7841";"7841";"2024_06_04";"381";"22281";"1"
"7842";"7842";"2024_06_04";"748";"62261";"0"
"7843";"7843";"2024_06_04";"569";"4167";"1"
"7844";"7844";"2024_06_04";"252";"31529";"0"
"7845";"7845";"2024_06_04";"108";"95146";"1"
"7846";"7846";"2024_06_04";"887";"97663";"2"
"7847";"7847";"2024_06_04";"166";"52366";"1"
"7848";"7848";"2024_06_04";"414";"26899";"1"
"7849";"7849";"2024_06_04";"318";"1942";"2"
"7850";"7850";"2024_06_04";"884";"31788";"2"
"7851";"7851";"2024_06_04";"434";"58314";"1"
"7852";"7852";"2024_06_04";"125";"80851";"2"
"7853";"7853";"2024_06_04";"463";"81437";"2"
"7854";"7854";"2024_06_04";"977";"35836";"0"
"7855";"7855";"2024_06_04";"285";"5829";"0"
"7856";"7856";"2024_06_04";"229";"8724";"1"
"7857";"7857";"2024_06_04";"58";"12130";"0"
"7858";"7858";"2024_06_04";"97";"56357";"1"
"7859";"7859";"2024_06_04";"4";"62185";"1"
"7860";"7860";"2024_06_04";"419";"31174";"2"
"7861";"7861";"2024_06_04";"803";"29722";"1"
"7862";"7862";"2024_06_04";"164";"92352";"1"
"7863";"7863";"2024_06_04";"813";"11443";"2"
"7864";"7864";"2024_06_04";"561";"1212";"2"
"7865";"7865";"2024_06_04";"361";"15062";"1"
"7866";"7866";"2024_06_04";"772";"11321";"2"
"7867";"7867";"2024_06_04";"685";"23418";"1"
"7868";"7868";"2024_06_04";"748";"12033";"2"
"7869";"7869";"2024_06_04";"835";"79659";"0"
"7870";"7870";"2024_06_04";"14";"88810";"1"
"7871";"7871";"2024_06_04";"532";"47927";"2"
"7872";"7872";"2024_06_04";"728";"64432";"2"
"7873";"7873";"2024_06_04";"112";"23610";"0"
"7874";"7874";"2024_06_04";"237";"79818";"1"
"7875";"7875";"2024_06_04";"0";"6254";"2"
"7876";"7876";"2024_06_04";"511";"17882";"0"
"7877";"7877";"2024_06_04";"138";"57173";"1"
"7878";"7878";"2024_06_04";"225";"73154";"1"
"7879";"7879";"2024_06_04";"669";"19801";"1"
"7880";"7880";"2024_06_04";"59";"54670";"1"
"7881";"7881";"2024_06_04";"773";"44810";"0"
"7882";"7882";"2024_06_04";"927";"56918";"0"
"7883";"7883";"2024_06_04";"752";"68202";"1"
"7884";"7884";"2024_06_04";"61";"1562";"1"
"7885";"7885";"2024_06_04";"314";"55188";"2"
"7886";"7886";"2024_06_04";"810";"86725";"2"
"7887";"7887";"2024_06_04";"759";"96949";"1"
"7888";"7888";"2024_06_04";"315";"61587";"1"
"7889";"7889";"2024_06_04";"246";"22568";"2"
"7890";"7890";"2024_06_04";"572";"477";"1"
"7891";"7891";"2024_06_04";"306";"15915";"2"
"7892";"7892";"2024_06_04";"887";"70120";"1"
"7893";"7893";"2024_06_04";"605";"38573";"1"
"7894";"7894";"2024_06_04";"796";"44417";"1"
"7895";"7895";"2024_06_04";"768";"17789";"1"
"7896";"7896";"2024_06_04";"132";"84442";"2"
"7897";"7897";"2024_06_04";"260";"23105";"1"
"7898";"7898";"2024_06_04";"521";"52292";"2"
"7899";"7899";"2024_06_04";"683";"74553";"0"
"7900";"7900";"2024_06_04";"197";"65519";"1"
"7901";"7901";"2024_06_04";"377";"17482";"2"
"7902";"7902";"2024_06_04";"623";"92361";"2"
"7903";"7903";"2024_06_04";"702";"27558";"1"
"7904";"7904";"2024_06_04";"361";"72358";"1"
"7905";"7905";"2024_06_04";"226";"93593";"0"
"7906";"7906";"2024_06_04";"941";"49796";"0"
"7907";"7907";"2024_06_04";"876";"53217";"0"
"7908";"7908";"2024_06_04";"64";"69449";"1"
"7909";"7909";"2024_06_04";"47";"18181";"1"
"7910";"7910";"2024_06_04";"307";"20788";"0"
"7911";"7911";"2024_06_04";"558";"19038";"0"
"7912";"7912";"2024_06_04";"471";"5494";"0"
"7913";"7913";"2024_06_04";"234";"88551";"2"
"7914";"7914";"2024_06_04";"264";"78989";"1"
"7915";"7915";"2024_06_04";"947";"61389";"1"
"7916";"7916";"2024_06_04";"224";"87316";"1"
"7917";"7917";"2024_06_04";"526";"46138";"1"
"7918";"7918";"2024_06_04";"251";"99064";"2"
"7919";"7919";"2024_06_04";"511";"13612";"0"
"7920";"7920";"2024_06_04";"563";"74740";"1"
"7921";"7921";"2024_06_04";"794";"15741";"0"
"7922";"7922";"2024_06_04";"173";"34596";"0"
"7923";"7923";"2024_06_04";"676";"76064";"0"
"7924";"7924";"2024_06_04";"464";"76910";"2"
"7925";"7925";"2024_06_04";"618";"79457";"2"
"7926";"7926";"2024_06_04";"393";"62857";"2"
"7927";"7927";"2024_06_04";"620";"366";"0"
"7928";"7928";"2024_06_04";"376";"52460";"1"
"7929";"7929";"2024_06_04";"237";"54519";"1"
"7930";"7930";"2024_06_04";"69";"29242";"1"
"7931";"7931";"2024_06_04";"216";"91774";"2"
"7932";"7932";"2024_06_04";"426";"42681";"0"
"7933";"7933";"2024_06_04";"73";"64374";"1"
"7934";"7934";"2024_06_04";"397";"19174";"2"
"7935";"7935";"2024_06_04";"424";"68570";"0"
"7936";"7936";"2024_06_04";"556";"66085";"0"
"7937";"7937";"2024_06_04";"269";"7251";"2"
"7938";"7938";"2024_06_04";"717";"29828";"0"
"7939";"7939";"2024_06_04";"817";"93640";"2"
"7940";"7940";"2024_06_04";"64";"38136";"0"
"7941";"7941";"2024_06_04";"883";"9876";"0"
"7942";"7942";"2024_06_04";"723";"84621";"0"
"7943";"7943";"2024_06_04";"604";"21300";"2"
"7944";"7944";"2024_06_04";"967";"46398";"1"
"7945";"7945";"2024_06_04";"729";"18584";"2"
"7946";"7946";"2024_06_04";"644";"70005";"0"
"7947";"7947";"2024_06_04";"374";"44368";"1"
"7948";"7948";"2024_06_04";"592";"49335";"1"
"7949";"7949";"2024_06_04";"970";"59510";"2"
"7950";"7950";"2024_06_04";"845";"23840";"2"
"7951";"7951";"2024_06_04";"651";"24559";"0"
"7952";"7952";"2024_06_04";"857";"10851";"0"
"7953";"7953";"2024_06_04";"239";"7668";"0"
"7954";"7954";"2024_06_04";"374";"11081";"1"
"7955";"7955";"2024_06_04";"869";"42588";"2"
"7956";"7956";"2024_06_04";"580";"61076";"0"
"7957";"7957";"2024_06_04";"917";"82957";"2"
"7958";"7958";"2024_06_04";"30";"18776";"0"
"7959";"7959";"2024_06_04";"500";"85413";"0"
"7960";"7960";"2024_06_04";"767";"64912";"2"
"7961";"7961";"2024_06_04";"756";"25807";"1"
"7962";"7962";"2024_06_04";"244";"97127";"0"
"7963";"7963";"2024_06_04";"518";"16577";"2"
"7964";"7964";"2024_06_04";"106";"53848";"0"
"7965";"7965";"2024_06_04";"102";"39032";"0"
"7966";"7966";"2024_06_04";"677";"83831";"0"
"7967";"7967";"2024_06_04";"978";"60344";"0"
"7968";"7968";"2024_06_04";"758";"95816";"1"
"7969";"7969";"2024_06_04";"515";"76404";"0"
"7970";"7970";"2024_06_04";"643";"97309";"2"
"7971";"7971";"2024_06_04";"829";"81384";"1"
"7972";"7972";"2024_06_04";"231";"52580";"2"
"7973";"7973";"2024_06_04";"242";"14564";"2"
"7974";"7974";"2024_06_04";"521";"54623";"2"
"7975";"7975";"2024_06_04";"475";"7091";"1"
"7976";"7976";"2024_06_04";"142";"73024";"1"
"7977";"7977";"2024_06_04";"813";"59162";"0"
"7978";"7978";"2024_06_04";"363";"65766";"2"
"7979";"7979";"2024_06_04";"715";"87483";"0"
"7980";"7980";"2024_06_04";"147";"3270";"1"
"7981";"7981";"2024_06_04";"963";"66964";"2"
"7982";"7982";"2024_06_04";"794";"24293";"1"
"7983";"7983";"2024_06_04";"890";"45570";"0"
"7984";"7984";"2024_06_04";"176";"83";"2"
"7985";"7985";"2024_06_04";"831";"1376";"1"
"7986";"7986";"2024_06_04";"911";"14490";"1"
"7987";"7987";"2024_06_04";"466";"60916";"0"
"7988";"7988";"2024_06_04";"154";"13107";"1"
"7989";"7989";"2024_06_04";"346";"10780";"2"
"7990";"7990";"2024_06_04";"197";"69407";"0"
"7991";"7991";"2024_06_04";"461";"78231";"2"
"7992";"7992";"2024_06_04";"69";"81963";"0"
"7993";"7993";"2024_06_04";"62";"1083";"1"
"7994";"7994";"2024_06_04";"767";"5092";"2"
"7995";"7995";"2024_06_04";"395";"28527";"0"
"7996";"7996";"2024_06_04";"260";"45595";"1"
"7997";"7997";"2024_06_04";"257";"43871";"2"
"7998";"7998";"2024_06_04";"931";"65180";"2"
"7999";"7999";"2024_06_04";"770";"30417";"2"
"8000";"8000";"2024_06_04";"995";"22875";"2"
"8001";"8001";"2024_06_04";"480";"67259";"1"
"8002";"8002";"2024_06_04";"114";"67860";"0"
"8003";"8003";"2024_06_04";"467";"65057";"0"
"8004";"8004";"2024_06_04";"372";"2412";"2"
"8005";"8005";"2024_06_04";"791";"16838";"0"
"8006";"8006";"2024_06_04";"682";"25692";"2"
"8007";"8007";"2024_06_04";"825";"63728";"0"
"8008";"8008";"2024_06_04";"354";"52806";"2"
"8009";"8009";"2024_06_04";"419";"50478";"2"
"8010";"8010";"2024_06_04";"971";"67947";"0"
"8011";"8011";"2024_06_04";"501";"644";"2"
"8012";"8012";"2024_06_04";"299";"56841";"1"
"8013";"8013";"2024_06_04";"862";"45974";"1"
"8014";"8014";"2024_06_04";"726";"36497";"1"
"8015";"8015";"2024_06_04";"122";"14790";"1"
"8016";"8016";"2024_06_04";"103";"39749";"1"
"8017";"8017";"2024_06_04";"458";"67042";"0"
"8018";"8018";"2024_06_04";"23";"13544";"2"
"8019";"8019";"2024_06_04";"609";"44170";"0"
"8020";"8020";"2024_06_04";"115";"51159";"0"
"8021";"8021";"2024_06_04";"950";"90424";"0"
"8022";"8022";"2024_06_04";"42";"23376";"1"
"8023";"8023";"2024_06_04";"810";"86694";"2"
"8024";"8024";"2024_06_04";"497";"19897";"1"
"8025";"8025";"2024_06_04";"499";"94156";"1"
"8026";"8026";"2024_06_04";"200";"75346";"0"
"8027";"8027";"2024_06_04";"250";"87280";"2"
"8028";"8028";"2024_06_04";"18";"30206";"1"
"8029";"8029";"2024_06_04";"24";"46441";"0"
"8030";"8030";"2024_06_04";"10";"20972";"1"
"8031";"8031";"2024_06_04";"682";"1096";"2"
"8032";"8032";"2024_06_04";"129";"99599";"2"
"8033";"8033";"2024_06_04";"941";"51425";"1"
"8034";"8034";"2024_06_04";"490";"94795";"0"
"8035";"8035";"2024_06_04";"819";"81247";"1"
"8036";"8036";"2024_06_04";"693";"82460";"2"
"8037";"8037";"2024_06_04";"343";"52730";"2"
"8038";"8038";"2024_06_04";"967";"94052";"1"
"8039";"8039";"2024_06_04";"125";"45616";"1"
"8040";"8040";"2024_06_04";"695";"84652";"1"
"8041";"8041";"2024_06_04";"198";"96921";"2"
"8042";"8042";"2024_06_04";"484";"83148";"1"
"8043";"8043";"2024_06_04";"175";"78203";"0"
"8044";"8044";"2024_06_04";"360";"34661";"1"
"8045";"8045";"2024_06_04";"297";"95764";"1"
"8046";"8046";"2024_06_04";"548";"20994";"0"
